FeatureID	Taxon	Confidence
49dfa33f44693c71d0621a8d26d81ffd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9011677150297561
0939d9e5bf98a8ed434c1e38d41a2287	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999936435984
f09d94c515837c90241023e72562f540	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9547712678187651
263b002e8b7a1efe4392f9d5abe580db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8794316442858351
0b2c1a23eff3a6671a6327cec92723bd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.9978828553363748
8e1b8c1b75ec17c439af99574c39a4cc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9029561820342998
965d63e09d8e45029a0bcdf5374f43b7	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999928235
44c8f2477f5bd548cc234625a040b5a2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9367366555423576
2712dfee05974006e86bdd0670462d3e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999045864077406
59c628a66efb88213f9176028c790e7f	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9999977646487368
2da68b1a2dcbd40d2c4ecb4c8e5018f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9991637091043569
26d3f8a32e2067203583fd3809909231	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8146009125081131
625e5803763c8c9528f5c421c189614c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8124508121143007
93db86d31f7a9eb1cddae99b22345cde	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999958654670345
324bdc6f074f66f3e42289a4e85374cf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0.9999995244622675
d2c20f1cea5f646ab7b2356136c4a52f	k__Bacteria	0.9503737201025312
61fbe79f4d64a82f00d9777e5f67e29c	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9727802059805452
08f5fdcb6a854b620f1cdcf25cbef5f2	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9946831287159928
f3a54950cd1fd548b37faa8007fa3fc3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9878793626844383
97f5800d5bb0fb0768c941c99107e3cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8450582858396393
02b4d38a0fd8555f766d233fdc2680cc	k__Bacteria	0.9729461882513548
f8086d343334bf23c66a8364daeb1b20	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__	0.9999999846403257
b9ea65b7478de288201ebb93bba1c096	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999988194578373
c82af15feaaa1dfeb59f5169f32624ba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999994607213
c8e7ce92ba1601a0c3f63aaa9cb8055d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.824777661185533
2c123a8fb31bbe1fcf700ecd3809ebcb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9613137329564285
b573f17fafdcfcf21e84dc7171cbebd8	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999867409305888
34400e06159501e4f270ce1f90ab6b71	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.8317319070221789
abeb7509e631f1639b1d0cc15a221c3f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8255822909578907
294b0efca5d0daf5e55e45ee353524ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7900700540960262
1caf6e69689c6756afaa12167d4917f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8815391293689724
cfc6bf05e0bbc10e3908b1820e9c1c09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999710682367683
e671773d5af842beeefb0222c4421c97	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae	0.8494562510750314
83226cb48c4a25b0f57b86885fcaf66c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.937358835523806
0d19cbe2c31388092657c7805e457382	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9389785311832568
799a45d760a3e7b1eb58c5ac04dd8dbb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9599003524523579
e8d292d61d8926e68c2568544bd0ee19	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__	0.9739530450504802
bedd7f8ad41bd6c853384c3e3379a8c6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__	0.9983122044892744
f138b5287309e0648a92531cc7949831	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__	0.915892654690703
b2acdc297e5256fdde0e50f30ea7bd26	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999994910098
2da854b1db2c41d022e3b940231b7971	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9732876360331674
49637c75a745b7cf75f1817e08039697	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999996191257324
5d6a0eb2f09287b08f766a10f88e3906	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.868968644613277
9f76454c46c5e331875daf172bda88ac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9001731799760928
3c09d263980039f770544a86bdf3e232	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999940809557406
eff281275f5053c5f935dbba90be0bb1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999899412138229
2dfeacd700031c789da2205e9939b8fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.986856042131712
f6bb5addbb16ce8242b93add3495c53d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9471746851987228
